Unnamed: 0,User,CREATED_AT,LABEL,STEMMING WORDS,LIKE COUNT,FOLLOWERS COUNT,RETWEET COUNT
1,1.42E+18,7/30/2021 13:47,Politics,එන්නත නොගත් පිරිස හඳුනාගැනීම සංගණන දිවයිනේ සියලු ප්රදේශව එන්නත නොගත් පිරිස සංගණන සිදුකරන ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා නිලධාරීන්ට උපදෙස තිබේ විස්තර,12,110509,0
1,1.42E+18,7/30/2021 8:02,Politics,ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතාගේ ප්රධානත්වය මීමුරේ පැවති ගම පිළිසදර වැඩ සටහනේ ප්රගතිය සමාලෝචන කෙරේ,0,10,0
1,1.42E+18,7/29/2021 12:50,Politics,අද විරෝධතාවයෙන් පසුව ගෝඨාභය නාවික කඳවුර පෞද්ගලික ඉඩම් අත්පත් කර ගැනීම ඉඩම් මැනීම කටයුතු අද තාවකාලික නවතා දමා ඇත ඉඩම් හිමියන් නාවික හමුදාව දිස්ත්රික් බලධාරී කඩිනමි සාකච්ඡාවක් පැවැත්වෙන ක්රියාමාර්ග එහිදී තීරණය කෙරේ,0,408,0
1,1.42E+18,7/29/2021 9:08,Other,අපේ ඉඩම් අපේ ජිව්තයයි ජනාධිපතිතුමනි අපි උත්තරය දෙන්න ගෝඨාභය නාවික කඳවුරඉදිරිපිට ඉඩම් අත්පත් කර ගැනීමට එරෙහි පැවිති මහජන විරෝධතාවයට පොලිසිය බාධා පමුණුවා තිබු නාවික නිලධාරින් සිවිල් වැසිය ඡායාරූපගත කොට තිබිණි,7,2736,0
1,1.42E+18,7/29/2021 8:08,Politics,මුලතිව්හී වට්ටුවාක්කල් ගෝඨාභය නාවික කඳවුර ව්සින් ඉඩම් අත්පත් කර ගැනීමට එරෙහි මොහොතේදී මහජනතාව ව්සින් නාවික කදවුර ඉදිරිපිට විරෝධය පළකිරිමට පැමිණි ජනයා නාවිකා හමුද නිලධාරීන ඡායාරූප ගත කරමින්,1,408,0
1,1.42E+18,7/29/2021 7:44,Crime,මුලතිව්හී වට්ටුවාක්කල් ගෝඨාභය නාවික කඳවුර ව්සින් ඉඩම් අත්පත් කර ගැනීමට එරෙහි මොහොතේදී මහජනතාව ව්සින් නාවික කදවුර ඉදිරිපිට පවත්වන විරෝධතාවයට පොලිසියෙන් බාධා එල්ල කිරිම හේතුවෙ උණුසුම තත්වයක් වීඩියෝ දර්ශන,1,408,0
1,1.42E+18,7/29/2021 6:16,Crime,හී ගෝඨාභය නාවික කඳවුර ව්සින් ඉඩම් අත්පත් කර ගැනීමට එරෙහි මොහොතේදී මහජනතාව ව්සින් නාවික කදවුර ඉදිරිපිට විරෝධය පළ කරමින් ඡායාරූප උපුටා ගැනීම ගෙනි,8,408,0
1,1.42E+18,7/29/2021 5:22,Crime,මුලතිව් වට්ටුවාකල් ගෝඨාභය නාවික හමුද කඳවුර බලහත්කාරය ඉඩම් මැනීම කටයුතු සදහා මිනින්දෝරු නිලධාරීන පැමිණිම ඉඩම් හිමියන් දේශපාලනඥ විරෝධතා දක්වමින් සිටි,0,583,0
1,1.42E+18,7/28/2021 16:55,Other,ගෝඨාභය අත නාරී මියගිය කිලීගෙනුත් පළිගනී,0,1033,0
1,1.42E+18,7/28/2021 10:41,Politics,මෙරට නාගරික සංවර්ධනයේ විශාල පුනරුදයක් ඇතිකළ ආසියාවේ වේගයෙන් දියුණුවන නගරය කොළඹ නගරය පත් කළ හිටපු ආරක්ෂක ලේකම් ගෝඨාභය රාජපක්ෂ මැතිතුමා අද ජනාධිපති එදා ජනාධිපතිවරයා එතුම මගපෙන්වූ මහින්ද රාජපක්ෂ මැතිතුමා අද අග්රාමාත්යවරයා,0,105,0
1,1.42E+18,7/28/2021 2:16,Other,ස්ටාලින් බම්බූ ගහගන්න කියලා නැති කරන කැම්පස් ළමයි ටික රජයේ අනුග්රහය ඇතිව කරන්න දුන්නානම් ඉවරයි ගෝඨාභය,1,200,0
1,1.42E+18,7/27/2021 9:31,Politics,කාබනික වගාව ජනපති තැබූ බලාපොරොත්තු ආහාර සුරක්ෂිතතා පෝෂණ සහතික කිරීම කාබනික කෘෂිකර්මාන්ත වූ මෙරට ප්රවේශය රටවල් පෙළඹෙනු තමා අපේක්ෂා කරන ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා පවසිය විස්තර,23,110509,0
1,1.42E+18,7/27/2021 6:28,Politics,ඒකාධිපතී ගෝඨාභය සත්ගුණවත් යහපාලන ඛනිජ තෙල් නීතිගත සංස්ථාවේ සේවකයො කරපු වර්ජනයට යහපාලන මැරයො පොලු මුගුරු වලින් පන්න පන්න පහර දීපු හැටි මර්දනය මර්ධන යහපාලනමැරයො,1,2808,0
1,1.42E+18,7/27/2021 5:21,Politics,සැප්තැම්බර් මාසයෙන් පසු රට වසා දැමීමට කටයුතු නොකරන ජනාධිපති ගෝඨාභය රාජපක්ෂ අමාත්ය මණ්ඩල ඊයේ වැනිදා දැනුම ඇත ජනාධිපතිවරයාගේ ප්රධානත්වය පැවැති ඇමැති මණ්ඩල රැස්වීමේදී ඔහු කියා සිටියේජූලි අගෝස්තු මාස අවසන් කොවිඩ් එන්නත,0,105,0
1,1.42E+18,7/27/2021 5:15,Politics,ජනාධිපති ගෝඨාභය රාජපක්ෂට ජාතිය ඇමතීම නවීන තාක්ෂණ සමන්විත ජනාධිපති මාධ්ය මධ්යස්ථානයක් නිර්මාණය කර තිබෙන ජනාධිපති මාධ්ය ප්රකාශක කිංස්ලි රත්නා පවසනව මෙය ලබන වනදා විවෘත කිරීමට නියමිත බව වාර්තා වන්නේ,4,105,0
1,1.42E+18,7/26/2021 7:15,Politics,ජනපති නිදහස් පක්ෂ නියෝජිතයින් සාකච්ඡාව ඇරඹේ ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා ශ්රී ලංකා නිදහස් පක්ෂය සාකච්ඡාවක් වනවිට ජනාධිපති ලේකම් කාර්යාලයේදී පැවැත්වේ විස්තර,6,110509,0
1,1.42E+18,7/26/2021 3:07,Politics,ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා ශ්රී ලංකා නිදහස් පක්ෂයේ නියෝජිතයින් සාකච්ඡාවක් හෙට දිනයේ පැවැත්වී නියමිතව තිබේ ශ්රී ලංකා නිදහස් පක්ෂයේ ජාතික සංවිධායක දුමින්ද දිසානායක මහතා සඳහන් කළේ හෙට පෙරවරු අදාළ සාකච්ඡාව පැවැත්වෙන බවය,0,105,0
1,1.42E+18,7/25/2021 15:41,Politics,පුංචි ඡන්දයේදී ශ්රීලනිපය වෙනසක ගෝඨාභය මෛත්රී හෙට හමුවෙයි,1,14873,0
1,1.42E+18,7/25/2021 15:16,Other,කොහාටදැයි නොදැන ගමන් කළේය ඔහු ගියේ කොහාටදැයි අවසානය දැන සිටියේද නැත ඔහු ගමන ගියේ අනුන් ඉල්ලාගත් මුදලිනි ඔහු ගොසින් තිබුණේද යනවා යයි කී තැනට නොවේ ගෝඨාභය රාජපක්ෂගේත් ක්රිස්ටෝපර් කොළොම්බස්ගේත් ගමන එකම නොවේද,8,2290,0
1,1.42E+18,7/25/2021 15:16,Politics,ගෝඨාභය රාජපක්ෂගේ වර්තමාන භූමිකාවත් හරිය ක්රිස්ටෝපර් කොළොම්බස්ගේ ගමන වගේමයි වෙනසක ඒකට හේතුව ලොව බිහිවූ ප්රථම දේශපාලනඥයා ක්රිස්ටෝපර් කොළොම්බස් යයි එවරට් බී ඩික්සන් නැමති ලේඛක පවසා ඇත ඔහු සිය ප්රකාශය පැහැදිලි කර ඇත්තේ මෙසේය ක්රිස්ටෝපර් කොළොම්බස් තමන් යන්නේ,13,2290,0
1,1.42E+18,7/25/2021 14:10,Politics,ජනපති නිදහස් පක්ෂය සාකච්ඡාවක් ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා ශ්රී ලංකා නිදහස් පක්ෂයේ නියෝජිතයින් සාකච්ඡාවක් හෙට දිනයේ පැවැත්වී නියමිතව තිබේ විස්තර,6,110509,0
1,1.42E+18,7/25/2021 6:59,Other,පැතුම් කර්නල් අපි අමුතු උගන්වන්න එන්න එපා ඔය හැම විකල්ප ගැනම අපි සහසුද්දෙන්ම,1,125,1
1,1.42E+18,7/25/2021 5:09,Politics,කොහොම ගෝඨාභගෙන් පස්සෙ රාජපක්ෂ පවුලෙ කිසිම කෙනෙක් බලය එන එකක් සෑහෙන කාලෙක ගෝඨාභය,0,2305,0
